promo_id,article_no,store_id,start_date,end_date,offer_type,discount_pct,promo_channel,has_endcap,on_promo_bay,brand,category,sub_category
0X65MU,200157,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
FM8ZOV,200158,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
7LN23Y,200159,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
30YSXP,200160,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
NNGH8R,200152,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
IEC4D1,200153,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
45BM1E,200154,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
NF313F,200155,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
POYIPK,200213,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHOBrand08C,Confectionery,Chocolate
0QTL3Q,200214,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHOBrand08C,Confectionery,Chocolate
4N89QK,200215,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHOBrand08C,Confectionery,Chocolate
NS832E,200216,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHOBrand08C,Confectionery,Chocolate
JX5TD4,200217,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHOBrand08C,Confectionery,Chocolate
4K1J6F,200218,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHOBrand08C,Confectionery,Chocolate
P8HQMA,200195,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CHOBrand05C,Confectionery,Chocolate
BSI9NB,200196,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CHOBrand05C,Confectionery,Chocolate
74X2EK,200197,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CHOBrand05C,Confectionery,Chocolate
3ZEZQA,200198,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CHOBrand05C,Confectionery,Chocolate
CJ4T0S,200199,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CHOBrand05C,Confectionery,Chocolate
EKKBP2,200200,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CHOBrand05C,Confectionery,Chocolate
QD6VAS,200258,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
IFPWIO,200259,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
XD9CSS,200260,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
9TOQW9,200261,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
JA2M0W,200262,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
10LBT3,200263,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
G2QZW3,200264,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
C1QKBH,200232,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
B7S9TJ,200233,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
1GM25L,200234,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
EN606N,200235,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
9RR7S2,200236,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
0CV3TL,200237,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
CXLVPY,200238,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
MB5M9J,200311,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
98CWN2,200312,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
Y8FV2B,200313,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
C2NNUV,200314,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
Y8N1UT,200315,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
OXIE0R,200316,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
NUJJQ9,200317,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
K6RE4Q,200318,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
6QDY4L,200319,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
MCT64Z,200320,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
7W2SEH,200321,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
E2ATN2,200322,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
TWDL9Z,200341,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
S13C9X,200342,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
QYM52X,200343,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
G8P6BE,200344,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
FFLZM7,200345,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
64JWTE,200346,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
KTSG7F,200347,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
XZV4U3,200348,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
BBXUX1,200349,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
OXRWK8,200350,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
R2YKCC,200351,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
PRHVLZ,200391,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
049ENU,200392,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
LQJIDK,200393,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
NWI5FL,200394,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
UL1RSR,200395,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
LA8S8H,200396,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
MBR5XQ,200397,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
T4P501,200398,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
NOUHTC,200399,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
S1K9YE,200400,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
9O2M71,200428,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
HSSBEL,200429,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
RQVSLW,200430,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
F90KM3,200431,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
TZK3NY,200432,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,CHEBrand06C,Dairy,Cheese
9V20YA,200433,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,CHEBrand06C,Dairy,Cheese
R821UZ,200434,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,CHEBrand06C,Dairy,Cheese
VGWW4F,200443,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DIPBrand02D,Dairy,Dips
YB8DAL,200444,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DIPBrand02D,Dairy,Dips
FYO175,200445,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DIPBrand02D,Dairy,Dips
0CEHLX,200449,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DIPBrand04D,Dairy,Dips
SLG6MM,200450,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DIPBrand04D,Dairy,Dips
1ZXYVG,200451,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DIPBrand04D,Dairy,Dips
IUI9KK,200452,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DIPBrand04D,Dairy,Dips
HZLM72,200522,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOABrand01S,Toiletries,Soaps
JEYN93,200523,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOABrand01S,Toiletries,Soaps
82KKZM,200524,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,SOABrand01S,Toiletries,Soaps
PJRHT7,200528,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOABrand03S,Toiletries,Soaps
ZEWVIY,200529,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOABrand03S,Toiletries,Soaps
TWBOZD,200530,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,SOABrand03S,Toiletries,Soaps
1AT7O7,200540,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,TOOBrand03T,Toiletries,Toothpaste
5RH8LX,200541,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,TOOBrand03T,Toiletries,Toothpaste
6DUT07,200542,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,TOOBrand03T,Toiletries,Toothpaste
6G5G79,200546,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,TOOBrand05T,Toiletries,Toothpaste
OR7875,200547,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,TOOBrand05T,Toiletries,Toothpaste
AUD9K9,200548,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,TOOBrand05T,Toiletries,Toothpaste
TR74QG,200563,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
EFQJG0,200564,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
2U1G46,200565,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
3SDYGF,200566,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
LIJI18,200549,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DEOBrand01D,Toiletries,Deodorant
K0AXYC,200550,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DEOBrand01D,Toiletries,Deodorant
ELOS6Z,200551,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DEOBrand01D,Toiletries,Deodorant
LE6KWH,200581,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,BODBrand04W,Toiletries,Body Wash
EF0VOT,200582,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,BODBrand04W,Toiletries,Body Wash
QTXHI1,200583,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,BODBrand04W,Toiletries,Body Wash
5CQZCU,200570,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,BODBrand01W,Toiletries,Body Wash
CTSUFL,200571,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,BODBrand01W,Toiletries,Body Wash
SEHUDS,200572,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,BODBrand01W,Toiletries,Body Wash
3QSQCQ,200595,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,HANBrand01W,Toiletries,Hand Wash
30O30U,200596,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,HANBrand01W,Toiletries,Hand Wash
BMC97C,200597,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,HANBrand01W,Toiletries,Hand Wash
7BO119,200605,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,HANBrand04W,Toiletries,Hand Wash
XP9N56,200606,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,HANBrand04W,Toiletries,Hand Wash
NYXTXM,200607,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,HANBrand04W,Toiletries,Hand Wash
GTT0IA,200623,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,DISBrand03L,Cleaning,Dishwashing liquid
AKYTT3,200624,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,DISBrand03L,Cleaning,Dishwashing liquid
IMJ70E,200625,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,DISBrand03L,Cleaning,Dishwashing liquid
3P15AH,200626,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand04L,Cleaning,Dishwashing liquid
DBVZB0,200627,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand04L,Cleaning,Dishwashing liquid
OIH5CS,200628,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand04L,Cleaning,Dishwashing liquid
K30LVY,200629,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand04L,Cleaning,Dishwashing liquid
LKFXHK,200637,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
C856WP,200638,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
R97Y2L,200639,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
OFN1R4,200640,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
KZ36U8,200641,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DISBrand03T,Cleaning,Dishwashing tablet
UEIHX7,200642,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DISBrand03T,Cleaning,Dishwashing tablet
4D0GJY,200643,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DISBrand03T,Cleaning,Dishwashing tablet
V5G10U,200644,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,DISBrand03T,Cleaning,Dishwashing tablet
R5L8A7,200670,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
8E9RIV,200671,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
H6T1NT,200672,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
MJSRD9,200673,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
Q46NOU,200656,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LAUBrand01D,Cleaning,Laundry detergent
HFJ7UP,200657,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LAUBrand01D,Cleaning,Laundry detergent
FLN4RX,200658,S001,2024-06-12,2024-06-18,Half Price,50.0,Catalog,True,True,LAUBrand01D,Cleaning,Laundry detergent
YJ38XR,200681,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
G2GZR7,200682,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
TXCB48,200683,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
Y1O4IZ,200684,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
ASNWYW,200685,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
RRATAT,200686,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
J9A3Y3,200704,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CERBrand05C,Breakfast,Cereals
6DDFGS,200705,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CERBrand05C,Breakfast,Cereals
3JONOU,200706,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CERBrand05C,Breakfast,Cereals
9IY4X4,200707,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CERBrand05C,Breakfast,Cereals
1DNTCA,200708,S001,2024-06-12,2024-06-18,25% Off,25.0,Catalog,False,False,CERBrand05C,Breakfast,Cereals
GRP2U4,200744,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
DTBH55,200745,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
RBC76U,200746,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
B7L8V1,200747,S001,2024-06-12,2024-06-18,40% Off,40.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
ZOCFI4,200741,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,OATBrand03O,Breakfast,Oats
O6L1F9,200742,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,OATBrand03O,Breakfast,Oats
0S9BP4,200743,S001,2024-06-12,2024-06-18,30% Off,30.0,Catalog,False,False,OATBrand03O,Breakfast,Oats
M18O1B,200047,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
J9RM7P,200048,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
YXDW2Z,200049,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
CFZW0L,200050,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
DALMJE,200051,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
GQTOAM,200052,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
DVLNKN,200053,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand08C,Snacks,Chips
D669UG,200000,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
NEKRCP,200001,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
PRCJIW,200002,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
VHDK8L,200003,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
W2LM34,200004,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
9EL8HL,200005,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
88KZRU,200100,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
IN3OEU,200101,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
VTYT8Q,200102,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
ZPKY32,200103,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
ORWIXZ,200104,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
2C9ROS,200105,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
7YT2M6,200106,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,BISBrand06B,Snacks,Biscuits
TWD1XM,200127,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
XB9YO1,200128,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
8PAJSS,200129,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
UUQO1V,200130,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
SMADO8,200131,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
E7FLQH,200132,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
RRPZLK,200133,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,True,BISBrand10B,Snacks,Biscuits
3E4XYF,200165,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,NUTBrand05N,Snacks,Nuts
9IGFU8,200166,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,NUTBrand05N,Snacks,Nuts
IOGXPB,200167,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,NUTBrand05N,Snacks,Nuts
WHVNZH,200168,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,NUTBrand05N,Snacks,Nuts
13CD5G,200169,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand01C,Confectionery,Chocolate
LQJ5SX,200170,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand01C,Confectionery,Chocolate
VWVM4W,200171,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand01C,Confectionery,Chocolate
3ZKWDE,200172,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand01C,Confectionery,Chocolate
EKGYSP,200173,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand01C,Confectionery,Chocolate
ENGWYX,200174,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand01C,Confectionery,Chocolate
9TRFLQ,200181,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
BMAE38,200182,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
SRYO4R,200183,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
CB1KJT,200184,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
GQ01TE,200185,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
E13N3B,200186,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
ZT9D31,200187,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
K9QM3P,200271,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
91I3VM,200272,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
ZWFFHH,200273,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
CMKTLZ,200274,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
KJ49YD,200275,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
82795E,200276,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
5IZ31Y,200277,S001,2024-06-19,2024-06-25,30% Off,30.0,Catalog,False,False,LOLBrand07L,Confectionery,Lollies
RUJOQW,200252,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,LOLBrand04L,Confectionery,Lollies
5DSK7N,200253,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,LOLBrand04L,Confectionery,Lollies
8LA100,200254,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,LOLBrand04L,Confectionery,Lollies
QXMCTH,200255,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,LOLBrand04L,Confectionery,Lollies
PHJ3MU,200256,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,LOLBrand04L,Confectionery,Lollies
URMYBD,200257,S001,2024-06-19,2024-06-25,40% Off,40.0,Catalog,True,True,LOLBrand04L,Confectionery,Lollies
2QE4PA,200386,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
8HYEXF,200387,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
7JXJN6,200388,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
FOKZIX,200389,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
ZAREIY,200390,S001,2024-06-19,2024-06-25,Half Price,50.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
